uid,tweet,lemmatization,pos_tags,sentiment_score,sentiment_label
11369,arjunkapoorcaf arjunk yrftalent raapchik film foxstarhindi saregamaglob anshulakapoor oh sir ma,arjunkapoorcaf arjunk yrftalent raapchik film foxstarhindi saregamaglob anshulakapoor oh sir ma,arjunkapoorcaf/JJ arjunk/NN yrftalent/NN raapchik/NN film/NN foxstarhindi/NN saregamaglob/NN anshulakapoor/NN oh/UH sir/NN ma/NN,0.0,neutral
10709,hey didi jo senti senti quot dalte insta stori p u expect,hey didi jo sent sent quot dalte insta stori p u expect,hey/NN didi/VBP jo/NN senti/NN senti/NN quot/NN dalte/NN insta/NN stori/JJ p/NN u/NN expect/VBP,0.0,neutral
15240,worldjat west hamare bundelkhand se last time bi bar bi ha,worldjat west hamare bundelkhand se last time bi bar bi ha,worldjat/NN west/JJS hamare/NN bundelkhand/NN se/NN last/JJ time/NN bi/JJ bar/NN bi/NN ha/NN,1.0,positive
10347,rt awk doc kal jcb khudai sex khoj laundo wo din door dekhke horni feel lage,rt awk doc kal jcb khudai sex khoj laundo wo din door dekhke horni feel lage,rt/NN awk/NN doc/NN kal/NN jcb/NN khudai/VB sex/NN khoj/FW laundo/NN wo/MD din/VB door/NN dekhke/NN horni/NN feel/NN lage/NN,0.0,neutral
35585,bhartiy rail ghor laparwahi ac boggi se luggag gayab tt kahna extra tab,bhartiy rail ghor laparwahi ac boggi se luggag gayab tt kahna extra tab,bhartiy/NN rail/NN ghor/NN laparwahi/NN ac/NN boggi/NN se/NN luggag/NN gayab/NN tt/NN kahna/NN extra/JJ tab/NN,-1.0,negative
44476,ye swamy hamesha media rehna chahte hain apne modi lokpriya samajhte hain,ye swamy hamesha medium rehna chahte hain apne modi lokpriya samajhte hain,ye/NN swamy/NN hamesha/NN media/NNS rehna/VBP chahte/NN hain/NN apne/JJ modi/NN lokpriya/NN samajhte/NN hain/NN,1.0,positive
19170,rt i angel kabar dafnaate sare rishte tut jate h chand dino apno bhul jate h koyi rota umar bhar,rt i angel kabar dafnaate sare rishte tut jate h chand dino apno bhul jate h koyi rota umar bhar,rt/NN i/NN angel/VBP kabar/NN dafnaate/NN sare/NN rishte/NN tut/NN jate/NN h/NN chand/NN dino/NN apno/VBP bhul/NN jate/NN h/NN koyi/NN rota/NN umar/NN bhar/NN,-1.0,negative
19644,narendramodi sir media dika modi ji jaath kaam muslim ko,narendramodi sir medium dika modi ji jaath kaam muslim ko,narendramodi/NN sir/JJ media/NNS dika/VBP modi/JJ ji/NN jaath/NN kaam/NN muslim/NN ko/NN,-1.0,negative
16027,fara yousaf both look great is realli dhabba,fara yousaf both look great be realli dhabba,fara/NN yousaf/CC both/DT look/VBP great/JJ is/VBZ realli/JJ dhabba/NN,1.0,positive
29621,sirpareshrawal narendramodi wish u happy birthday sir baba mahakal apko hmesha swasth rkhe sirpareshrawal,sirpareshrawal narendramodi wish u happy birthday sir baba mahakal apko hmesha swasth rkhe sirpareshrawal,sirpareshrawal/NN narendramodi/CC wish/JJ u/NN happy/JJ birthday/NN sir/VBD baba/JJ mahakal/NN apko/NN hmesha/NN swasth/NN rkhe/NN sirpareshrawal/NN,1.0,positive
35243,rt manish bedtet lakho yuva berojgar salo se anginat bar twit kr chuke h tk problem solv huaa kalyan kiji,rt manish bedtet lakho yuva berojgar salo se anginat bar twit kr chuke h tk problem solv huaa kalyan kiji,rt/NN manish/JJ bedtet/NN lakho/NN yuva/NN berojgar/NN salo/NN se/NN anginat/JJ bar/NN twit/NN kr/FW chuke/NN h/NN tk/NN problem/NN solv/NN huaa/NN kalyan/NN kiji/NN,1.0,positive
38456,but appar accent realli inariizushi alway tell idk i rare get to speak i,but appar accent realli inariizushi alway tell idk i rare get to speak i,but/CC appar/JJ accent/NN realli/NN inariizushi/JJ alway/RB tell/VBP idk/NNS i/VBP rare/JJ get/NN to/TO speak/VB i/NN,0.0,neutral
35731,rt be rofiqu for noth world import namaz mera zindigi v badhkar chez namaz da,rt be rofiqu for noth world import namaz mera zindigi v badhkar chez namaz da,rt/NN be/VB rofiqu/VBN for/IN noth/DT world/NN import/NN namaz/JJ mera/NN zindigi/NN v/NN badhkar/NN chez/NN namaz/NN da/NN,0.0,neutral
21924,ashutoshb aamaadmiparty yadavakhilesh sanjayazadsln jhasanjay arvindkejriwal bjpindia sun kaliye sak,ashutoshb aamaadmiparty yadavakhilesh sanjayazadsln jhasanjay arvindkejriwal bjpindia sun kaliye sak,ashutoshb/JJ aamaadmiparty/NN yadavakhilesh/NN sanjayazadsln/NN jhasanjay/NN arvindkejriwal/NN bjpindia/NN sun/NN kaliye/NN sak/NN,0.0,neutral
8156,rt bookmyshow saal daud the great russian circu waqt bharat rangeen jawaani bharat thefilm releas,rt bookmyshow saal daud the great russian circu waqt bharat rangeen jawaani bharat thefilm releas,rt/NN bookmyshow/NN saal/NN daud/VBZ the/DT great/JJ russian/JJ circu/NN waqt/NN bharat/NN rangeen/JJ jawaani/NN bharat/NN thefilm/NN releas/NNS,0.0,neutral
4633,iminakshijoshi sadhvipragya mp mujhe hindu garv per walon sakht khilaf hindu,iminakshijoshi sadhvipragya mp mujhe hindu garv per walon sakht khilaf hindu,iminakshijoshi/NN sadhvipragya/NN mp/NN mujhe/NN hindu/NN garv/NN per/IN walon/NN sakht/NN khilaf/NN hindu/NN,-1.0,negative
20675,vish asadowaisi incindia bjpindia jaakey dekhkar bolkey bolrey its fold better resid,vish asadowaisi incindia bjpindia jaakey dekhkar bolkey bolrey it fold good resid,vish/JJ asadowaisi/NN incindia/NN bjpindia/NN jaakey/NN dekhkar/NN bolkey/NN bolrey/VBD its/PRP$ fold/JJ better/JJR resid/NN,0.0,neutral
10776,rt sanatanirudra theskindoctor bhagidar hissedar ek pakistan banne taiyar,rt sanatanirudra theskindoctor bhagidar hissedar ek pakistan banne taiyar,rt/NN sanatanirudra/NN theskindoctor/NN bhagidar/NN hissedar/NN ek/NN pakistan/NN banne/NN taiyar/NN,0.0,neutral
12110,happy birthday sirpareshrawal ji ÿž ‚ ÿ ™  ï  apke films dekhkar zinda ÿ ™  ÿ ™ ‚,happy birthday sirpareshrawal ji ÿž ‚ ÿ ™  ï  apke film dekhkar zinda ÿ ™  ÿ ™ ‚,happy/JJ birthday/NN sirpareshrawal/NN ji/NN ÿž/NNP ‚/NNP ÿ/NNP ™/NNP /NNP ï/NNP /NNP apke/VBZ films/NNS dekhkar/JJ zinda/NNP ÿ/NNP ™/NNP /NNP ÿ/NNP ™/NNP ‚/NN,1.0,positive
33700,aajtak pankajjainclick election aagya h ab free free free ka lollipop delhi walo ko saal,aajtak pankajjainclick election aagya h ab free free free ka lollipop delhi walo ko saal,aajtak/JJ pankajjainclick/JJ election/NN aagya/NN h/NN ab/JJ free/JJ free/JJ free/JJ ka/NN lollipop/NN delhi/NN walo/NN ko/NN saal/NN,1.0,positive
8281,mummy indu mare gaaliya us level p giro us situat nikl bhagwan naam,mummy indu mare gaaliya u level p giro u situat nikl bhagwan naam,mummy/NN indu/NN mare/NN gaaliya/VBZ us/PRP level/JJ p/NN giro/VBP us/PRP situat/JJ nikl/JJ bhagwan/NN naam/NN,0.0,neutral
43132,anupampkh gautamgambhir na asli mudde bolege bolne na krege krn,anupampkh gautamgambhir na asli mudde bolege bolne na krege krn,anupampkh/NN gautamgambhir/NN na/TO asli/VB mudde/JJ bolege/NN bolne/NN na/TO krege/VB krn/NN,-1.0,negative
10450,maryamnsharif chal khoti bachiye gadhar moat confirm qatari rakhel maa nu lun,maryamnsharif chal khoti bachiye gadhar moat confirm qatari rakhel maa nu lun,maryamnsharif/NN chal/NN khoti/NN bachiye/NN gadhar/NN moat/NN confirm/NN qatari/NN rakhel/NN maa/NN nu/NN lun/NN,0.0,neutral
10706,thewittydoctor chup apno badnaam jaan paraya khushnasibi ae apno,thewittydoctor chup apno badnaam jaan paraya khushnasibi ae apno,thewittydoctor/NN chup/NN apno/NN badnaam/NN jaan/NN paraya/NN khushnasibi/NN ae/NN apno/NN,1.0,positive
40674,rt vinodnaik sanjaynirupam evm row congress fisaddi nikli aamaadmiparty muhim chheda congress chudi pahan,rt vinodnaik sanjaynirupam evm row congress fisaddi nikli aamaadmiparty muhim chheda congress chudi pahan,rt/NN vinodnaik/NN sanjaynirupam/NN evm/NN row/NN congress/NN fisaddi/JJ nikli/RB aamaadmiparty/VBP muhim/NN chheda/NN congress/NN chudi/NN pahan/NN,-1.0,negative
9057,pura bharat desh vikas shree ram mandir j ka a aur aatankvadiyo modiji aapko chuna gya pur,pura bharat desh vikas shree ram mandir j ka a aur aatankvadiyo modiji aapko chuna gya pur,pura/NN bharat/NN desh/JJ vikas/NN shree/JJ ram/NN mandir/NN j/NN ka/VBD a/DT aur/JJ aatankvadiyo/NN modiji/NN aapko/NN chuna/NN gya/NN pur/NN,1.0,positive
7923,lordofthewinks dretmanor yahi rajma chawal naam kidney bean brown gravi boil ric,lordofthewinks dretmanor yahi rajma chawal naam kidney bean brown gravi boil ric,lordofthewinks/NNS dretmanor/VBP yahi/JJ rajma/NN chawal/NN naam/JJ kidney/NN bean/JJ brown/JJ gravi/NN boil/NN ric/NN,0.0,neutral
31902,happy birthday bro ÿžšÿž ‰ ÿž allah yasa kaduna tsayi ÿ ™  ÿ ,happy birthday bro ÿžšÿž ‰ ÿž allah yasa kaduna tsayi ÿ ™  ÿ ,happy/JJ birthday/NN bro/NN ÿžšÿž/NNP ‰/NNP ÿž/NNP allah/VBZ yasa/JJ kaduna/NNS tsayi/VBP ÿ/JJ ™/NNP /NNP ÿ/NNP /NN,1.0,positive
36127,nadeemiba youre lie one pvt sarkari kharcha,nadeemiba youre lie one pvt sarkari kharcha,nadeemiba/JJ youre/NN lie/VBZ one/CD pvt/NN sarkari/NN kharcha/NN,1.0,positive
18774,thatdopedguy jhalla wallah yaha benchod minut mein maggi banti minut copi tweet chipka dete ÿ ˜ ‚,thatdopedguy jhalla wallah yaha benchod minut mein maggi banti minut copi tweet chipka dete ÿ ˜ ‚,thatdopedguy/NN jhalla/NN wallah/NN yaha/NN benchod/NN minut/NN mein/NN maggi/VBZ banti/JJ minut/NN copi/NN tweet/NN chipka/JJ dete/JJ ÿ/NNP ˜/NNP ‚/NN,1.0,positive
21545,shkhrashe muft umra public money wast joker,shkhrashe muft umra public money wast joker,shkhrashe/NN muft/VBZ umra/JJ public/JJ money/NN wast/NN joker/NN,0.0,neutral
12143,amin nuestt dear i automat smile,amin nuestt dear i automat smile,amin/NN nuestt/IN dear/JJ i/JJ automat/VBP smile/NN,1.0,positive
14657,dear zindagii devil officialneha bachpan bji gali school bachhe,dear zindagii devil officialneha bachpan bji gali school bachhe,dear/JJ zindagii/NN devil/NN officialneha/IN bachpan/NN bji/NN gali/JJ school/NN bachhe/NN,0.0,neutral
11180,wajih sani is becharay wajih sani life socha bara anchor banay ga ti,wajih sani be becharay wajih sani life socha bara anchor banay ga ti,wajih/NN sani/NN is/VBZ becharay/JJ wajih/NN sani/JJ life/NN socha/NN bara/NN anchor/NN banay/NN ga/NN ti/NN,0.0,neutral
29090,rt beingsalmankhan paanch saal gaye jai thank u n help peopl n ask help jai jawaan jai kisaan jai,rt beingsalmankhan paanch saal gaye jai thank u n help peopl n ask help jai jawaan jai kisaan jai,rt/NN beingsalmankhan/NN paanch/NN saal/NN gaye/NN jai/NN thank/NN u/JJ n/NN help/NN peopl/VB n/JJ ask/NN help/NN jai/NN jawaan/NN jai/NN kisaan/NN jai/NN,1.0,positive
42111,mansoor ali expressnewspk full filth moo band bahi,mansoor ali expressnewspk full filth moo band bahi,mansoor/NN ali/NN expressnewspk/CC full/JJ filth/NN moo/NN band/NN bahi/NN,0.0,neutral
11239,dabay dabay paaun holay holay zindagiii ÿ ­ ÿž ¶ waseembadami hola pal ÿ,dabay dabay paaun holay holay zindagiii ÿ ­ ÿž ¶ waseembadami hola pal ÿ,dabay/NN dabay/NN paaun/NN holay/NN holay/NN zindagiii/NN ÿ/NNP ­/NNP ÿž/NNP ¶/NNP waseembadami/NN hola/NN pal/JJ ÿ/NN,0.0,neutral
29610,the hashtags ogmyif i loe him so kuch,the hashtags ogmyif i loe him so kuch,the/DT hashtags/JJ ogmyif/NN i/NN loe/VBP him/PRP so/RB kuch/JJ,1.0,positive
21406,anubhavsinha ayushmannk saw trailer articl good but u mention reserv movi,anubhavsinha ayushmannk saw trailer articl good but u mention reserv movi,anubhavsinha/NN ayushmannk/NN saw/VBD trailer/NN articl/NN good/JJ but/CC u/JJ mention/NN reserv/NN movi/NN,0.0,neutral
24384,narendramodi mr modi ji aap ko bjp ko jeet ki bahut bahut vadai ho kisano ki behrti ke liye un ka karz,narendramodi mr modi ji aap ko bjp ko jeet ki bahut bahut vadai ho kisano ki behrti ke liye un ka karz,narendramodi/JJ mr/NN modi/NN ji/NN aap/NN ko/NN bjp/NN ko/NNP jeet/NN ki/NN bahut/NN bahut/NN vadai/NN ho/NN kisano/NN ki/NN behrti/NN ke/NN liye/NN un/JJ ka/NN karz/NN,1.0,positive
41518,fazalmallick samvidhan prati hetu karyalay aana aavasyak yadi party samvidhan uski prarti,fazalmallick samvidhan prati hetu karyalay aana aavasyak yadi party samvidhan uski prarti,fazalmallick/NN samvidhan/NN prati/NN hetu/NN karyalay/NN aana/NN aavasyak/IN yadi/NNP party/NN samvidhan/NN uski/JJ prarti/NN,-1.0,negative
31776,rt kareenaupd accord shefali shefalishah done show like delhi crime i think one best perform,rt kareenaupd accord shefali shefalishah do show like delhi crime i think one best perform,rt/NN kareenaupd/NN accord/NN shefali/NN shefalishah/NN done/VBN show/NN like/IN delhi/NN crime/NN i/NN think/VBP one/CD best/JJS perform/NN,1.0,positive
43273,priyankagandhi in india aur tumlog nautanki laga rahul nehru farak p,priyankagandhi in india aur tumlog nautanki laga rahul nehru farak p,priyankagandhi/NN in/IN india/JJ aur/NN tumlog/NN nautanki/JJ laga/NN rahul/NN nehru/JJ farak/NN p/NN,0.0,neutral
31566,eid mubarak handmad greet card paper craft eid ul fitr ramadan eidmubarakhandmadegreetingcard,eid mubarak handmad greet card paper craft eid ul fitr ramadan eidmubarakhandmadegreetingcard,eid/NN mubarak/NN handmad/JJ greet/NN card/JJ paper/NN craft/NN eid/NN ul/JJ fitr/JJ ramadan/NN eidmubarakhandmadegreetingcard/NN,1.0,positive
14858,wc pakistan ÿµÿ pehla match west indi hara oor south africa ÿÿ ne bangladesh ÿÿ match hara th,wc pakistan ÿµÿ pehla match west indi hara oor south africa ÿÿ ne bangladesh ÿÿ match hara th,wc/NN pakistan/NN ÿµÿ/NNP pehla/NN match/NN west/NN indi/NN hara/NN oor/IN south/JJ africa/JJ ÿÿ/NNP ne/NN bangladesh/NN ÿÿ/NNP match/NN hara/NN th/NN,0.0,neutral
25728,rt sanjayr pmoindia narendramodi amitshah sir logo kanun sai daar hath gaya kisi ka bhi goli mar dete,rt sanjayr pmoindia narendramodi amitshah sir logo kanun sai daar hath gaya kisi ka bhi goli mar dete,rt/NN sanjayr/NN pmoindia/NN narendramodi/JJ amitshah/NN sir/NN logo/NN kanun/NN sai/NN daar/NN hath/NN gaya/NN kisi/NN ka/NN bhi/NN goli/NN mar/NN dete/NN,-1.0,negative
41497,rajanshukla ravindraj ammi jaan kehti dhandha chota dhandhe bada dharam hot,rajanshukla ravindraj ammi jaan kehti dhandha chota dhandhe bada dharam hot,rajanshukla/NN ravindraj/NN ammi/NN jaan/NN kehti/NN dhandha/NN chota/NN dhandhe/NN bada/JJ dharam/NN hot/JJ,0.0,neutral
21577,shivi post ÿ ˜ ’ ÿ ˜ ’ ÿ ˜ ’ ÿ ˜ ’,shivi post ÿ ˜ ’ ÿ ˜ ’ ÿ ˜ ’ ÿ ˜ ’,shivi/NN post/NN ÿ/NNP ˜/NNP ’/NNP ÿ/NNP ˜/NNP ’/NNP ÿ/NNP ˜/NNP ’/NNP ÿ/NNP ˜/NNP ’/NN,-1.0,negative
20037,sngcomedyin pmnarendramodi movi maat dekhna review dekhlo ÿ ˜ ÿ  » link,sngcomedyin pmnarendramodi movi maat dekhna review dekhlo ÿ ˜ ÿ  » link,sngcomedyin/NN pmnarendramodi/NN movi/NN maat/NN dekhna/NN review/NN dekhlo/NN ÿ/NNP ˜/NNP ÿ/NNP /NNP »/NNP link/NN,0.0,neutral
42364,tanvi binani rammi shivaniijaganii thats realli help thank much,tanvi binani rammi shivaniijaganii thats realli help thank much,tanvi/NN binani/NN rammi/NN shivaniijaganii/NN thats/NNS realli/VBP help/VB thank/VB much/JJ,1.0,positive
14290,namoagain alway modi ji bade fan isli celebr naam modi humare dil maa,namoagain alway modi ji bade fan isli celebr naam modi humare dil maa,namoagain/RB alway/RB modi/JJ ji/NN bade/NN fan/NN isli/JJ celebr/NN naam/NN modi/NN humare/NN dil/NN maa/NN,1.0,positive
38269,hamza hashmi to harkaty sala ramzan transmiss engag karwa,hamza hashmi to harkaty sala ramzan transmiss engag karwa,hamza/NN hashmi/NN to/TO harkaty/VB sala/JJ ramzan/NN transmiss/JJ engag/NN karwa/NN,1.0,positive
14600,abyyy yarrr purani chat phar yakeen baty ny hy ÿ ˜ ¬,abyyy yarrr purani chat phar yakeen baty ny hy ÿ ˜ ¬,abyyy/NN yarrr/NN purani/NN chat/WP phar/VBZ yakeen/NN baty/NN ny/JJ hy/NN ÿ/NNP ˜/NNP ¬/NN,1.0,positive
28853,tbh pakistan jo femal model ha humarey kuch zaiyada hi advanced nahi hugi kia serious tora apk,tbh pakistan jo femal model ha humarey kuch zaiyada hi advance nahi hugi kia serious tora apk,tbh/NN pakistan/NN jo/NN femal/JJ model/NN ha/NN humarey/NN kuch/JJ zaiyada/NNP hi/NN advanced/VBD nahi/JJ hugi/NN kia/VBP serious/JJ tora/NNS apk/VBP,0.0,neutral
18946,gozuandmezu oyevivekk squintneon fake profil aukat fake gaand dum original ku,gozuandmezu oyevivekk squintneon fake profil aukat fake gaand dum original ku,gozuandmezu/NN oyevivekk/NN squintneon/NN fake/VBP profil/NN aukat/NNS fake/VBP gaand/NN dum/NN original/JJ ku/NN,-1.0,negative
11857,vinodkapri aartic madharchod aassam bihar bjp tumlogo cow maa katvati daili kyon rokte,vinodkapri aartic madharchod aassam bihar bjp tumlogo cow maa katvati daili kyon rokte,vinodkapri/NN aartic/JJ madharchod/NN aassam/NN bihar/NN bjp/NN tumlogo/NN cow/NN maa/NN katvati/NN daili/NN kyon/NN rokte/NN,-1.0,negative
44733,parivaarwaad rajneeti sochte duniya bewakoof samajti public sabh janti,parivaarwaad rajneeti sochte duniya bewakoof samajti public sabh janti,parivaarwaad/NN rajneeti/NN sochte/NN duniya/NN bewakoof/NN samajti/VBZ public/JJ sabh/NN janti/NN,0.0,neutral
10047,sanasayemrao fawadchaudhri tamam hazrat guzarish patwario naqshe qadam mat chalain she,sanasayemrao fawadchaudhri tamam hazrat guzarish patwario naqshe qadam mat chalain she,sanasayemrao/NN fawadchaudhri/NN tamam/NN hazrat/NN guzarish/JJ patwario/NN naqshe/NN qadam/VBD mat/NN chalain/NN she/PRP,1.0,positive
21260,rt rajendrastomar happy birthday rajeev mp ji all good wish good health extrem success power end,rt rajendrastomar happy birthday rajeev mp ji all good wish good health extrem success power end,rt/NN rajendrastomar/NN happy/JJ birthday/NN rajeev/VB mp/JJ ji/NN all/DT good/JJ wish/JJ good/JJ health/NN extrem/NN success/NN power/NN end/NN,1.0,positive
33414,mi bayy noorulaintariq aintyou masoom billi notyourbishh la no one thank beautiful kha,mi bayy noorulaintariq aintyou masoom billi notyourbishh la no one thank beautiful kha,mi/NN bayy/NN noorulaintariq/IN aintyou/JJ masoom/NN billi/NN notyourbishh/JJ la/VBZ no/DT one/NN thank/NN beautiful/NN kha/NN,0.0,neutral
43120,the song saans probabl shreya ghoshal worst ever song i love mohit part much i wish separ song ughhh,the song saans probabl shreya ghoshal bad ever song i love mohit part much i wish separ song ughhh,the/DT song/NN saans/VBZ probabl/JJ shreya/NN ghoshal/NN worst/JJS ever/RB song/RB i/JJ love/VBP mohit/VB part/NN much/JJ i/NN wish/VBP separ/NN song/NN ughhh/NN,0.0,neutral
9997,narendramodi pardhan mantri modi ji years jo kaam sbne apke kaam saharna krte apko phir pm,narendramodi pardhan mantri modi ji year jo kaam sbne apke kaam saharna krte apko phir pm,narendramodi/RB pardhan/JJ mantri/NN modi/NN ji/NN years/NNS jo/VBP kaam/JJ sbne/NN apke/NN kaam/NN saharna/NN krte/NN apko/NN phir/NN pm/NN,1.0,positive
10756,upset kale upset i hope sounder game swing,upset kale upset i hope sounder game swing,upset/JJ kale/NN upset/NN i/NN hope/VBP sounder/NN game/NN swing/NN,1.0,positive
21621,rt slanderoffici if friend love one buy concert ticket cherish them person,rt slanderoffici if friend love one buy concert ticket cherish them person,rt/NN slanderoffici/NN if/IN friend/VBN love/VBP one/CD buy/NN concert/NN ticket/NN cherish/VB them/PRP person/NN,-1.0,negative
32500,official meganm tejbir harao tottenham,official meganm tejbir harao tottenham,official/JJ meganm/NN tejbir/NN harao/NN tottenham/NN,0.0,neutral
12505,digvijaya aree knha gye subha kbhi modi ji tufan ud gye bnd gyi,digvijaya aree knha gye subha kbhi modi ji tufan ud gye bnd gyi,digvijaya/NN aree/JJ knha/NN gye/NN subha/NN kbhi/NN modi/NN ji/NN tufan/NN ud/JJ gye/NN bnd/NN gyi/NN,0.0,neutral
18,harsh pen decis didnt much option arm big second half requir still everi faith come tottenham coys,harsh pen decis didnt much option arm big second half requir still everi faith come tottenham coys,harsh/JJ pen/JJ decis/NN didnt/NN much/JJ option/NN arm/NN big/JJ second/JJ half/NN requir/NN still/RB everi/VBZ faith/JJ come/JJ tottenham/NN coys/NNS,0.0,neutral
15208,dibang are salon ye tarakki hui hai ab kitne chaku talwar leke niklenge wo bjp me shamil honge unko paisa mi,dibang be salon ye tarakki hui hai ab kitne chaku talwar leke niklenge wo bjp me shamil honge unko paisa mi,dibang/NN are/VBP salon/JJ ye/NN tarakki/NN hui/NN hai/NN ab/NN kitne/NN chaku/NN talwar/JJ leke/NN niklenge/NN wo/MD bjp/VB me/PRP shamil/JJ honge/NN unko/JJ paisa/NN mi/NN,0.0,neutral
10158,tarekfatah for us nation dress proud lungi nanga classic tour attir b,tarekfatah for u nation dress proud lungi nanga classic tour attir b,tarekfatah/NN for/IN us/PRP nation/NN dress/NN proud/JJ lungi/NN nanga/NN classic/JJ tour/NN attir/NN b/NN,1.0,positive
30792,bhenchod memer memes love shayaripoem randi rona ÿ ˜ ¬ what ki,bhenchod memer meme love shayaripoem randi rona ÿ ˜ ¬ what ki,bhenchod/NN memer/NN memes/NNS love/VBP shayaripoem/NN randi/NN rona/NN ÿ/NNP ˜/NNP ¬/NNP what/WP ki/VBD,0.0,neutral
